VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge
2,2020-04-24 15:31:42,2020-04-24 16:32:24,N,1,169,77,1,22.43,67,0,0.5,2.75,0,,0.3,70.55,1,1,0
2,2020-04-24 15:45:14,2020-04-24 16:00:46,N,1,97,35,1,4.36,15.5,0,0.5,3.26,0,,0.3,19.56,1,1,0
2,2020-04-24 15:38:34,2020-04-24 15:49:57,N,1,244,50,1,6.22,19,0,0.5,4.51,0,,0.3,27.06,1,1,2.75
2,2020-04-24 15:12:24,2020-04-24 15:46:58,N,1,94,197,1,17.53,51,0,0.5,2.75,6.12,,0.3,60.67,1,1,0
2,2020-04-24 15:54:46,2020-04-24 16:45:02,N,1,197,18,1,19.04,60,0,0.5,2.75,6.12,,0.3,69.67,1,1,0
2,2020-04-24 15:25:23,2020-04-24 15:25:48,N,1,193,193,1,.00,-2.5,0,-0.5,-0.99,0,,-0.3,-4.29,3,1,0
2,2020-04-24 15:25:23,2020-04-24 15:25:48,N,1,193,193,1,.00,2.5,0,0.5,0.99,0,,0.3,4.29,1,1,0
2,2020-04-24 15:45:02,2020-04-24 15:50:24,N,1,95,95,1,1.01,6,0,0.5,0,0,,0.3,6.8,2,1,0
2,2020-04-24 15:14:45,2020-04-24 15:15:16,N,5,254,254,1,.31,17,0,0,0,0,,0.3,17.3,1,2,0
2,2020-04-24 15:28:23,2020-04-24 15:34:53,N,1,97,61,1,1.55,7,0,0.5,2.34,0,,0.3,10.14,1,1,0
2,2020-04-24 15:04:11,2020-04-24 15:27:55,N,1,25,17,1,4.05,17.5,0,0.5,2.75,0,,0.3,21.05,1,1,0
2,2020-04-24 15:55:56,2020-04-24 16:49:23,N,1,197,69,1,15.36,53.5,0,0.5,2.75,6.12,,0.3,63.17,1,1,0
2,2020-04-24 15:10:51,2020-04-24 15:18:26,N,1,41,151,1,1.33,7.5,0,0.5,2.08,0,,0.3,10.38,1,1,0
2,2020-04-24 15:58:29,2020-04-24 16:05:57,N,1,41,43,1,1.29,7.5,0,0.5,0,0,,0.3,8.3,1,1,0
1,2020-04-24 15:38:27,2020-04-24 15:50:06,N,1,244,42,1,1.90,10,0,0.5,1.5,0,,0.3,12.3,1,1,0
2,2020-04-24 15:26:20,2020-04-24 15:49:12,N,1,97,239,1,7.88,25,0,0.5,1,0,,0.3,29.55,1,1,2.75
2,2020-04-24 15:34:49,2020-04-24 16:04:18,N,1,218,226,1,13.83,39,0,0.5,2.75,0,,0.3,42.55,1,1,0
2,2020-04-24 15:57:35,2020-04-24 16:09:52,N,1,97,61,1,3.40,12.5,0,0.5,0,0,,0.3,13.3,2,1,0
2,2020-04-24 15:17:53,2020-04-24 15:31:35,N,1,130,215,1,1.84,11,0,0.5,2.36,0,,0.3,14.16,1,1,0
1,2020-04-24 15:07:55,2020-04-24 15:11:21,N,1,41,74,1,.90,5,0,0.5,0,0,,0.3,5.8,2,1,0
1,2020-04-24 15:36:09,2020-04-24 15:43:03,N,1,74,42,1,1.30,7,0,0.5,0,0,,0.3,7.8,3,1,0
1,2020-04-24 15:58:32,2020-04-24 16:04:29,N,1,41,75,1,1.00,6,0,0.5,0,0,,0.3,6.8,2,1,0
2,2020-04-24 15:08:54,2020-04-24 15:17:35,N,1,97,49,1,1.41,7.5,0,0.5,0,0,,0.3,8.3,2,1,0
2,2020-04-24 15:21:33,2020-04-24 15:27:10,N,1,65,189,1,1.34,6.5,0,0.5,2.19,0,,0.3,9.49,1,1,0
2,2020-04-24 15:57:58,2020-04-24 16:08:55,N,1,97,61,1,2.21,10,0,0.5,2.16,0,,0.3,12.96,1,1,0
2,2020-04-24 15:57:00,2020-04-24 15:58:10,N,1,244,244,1,.16,3,0,0.5,0,0,,0.3,3.8,2,1,0
2,2020-04-24 15:32:27,2020-04-24 15:56:09,N,1,82,170,1,2.07,16.5,0,0.5,0,0,,0.3,20.05,2,1,2.75
1,2020-04-24 15:14:59,2020-04-24 15:41:53,N,1,181,72,1,4.20,19.5,0,0.5,1,0,,0.3,21.3,1,1,0
2,2020-04-24 16:01:52,2020-04-24 16:41:23,N,1,197,22,1,17.53,52.5,0,0.5,2.75,0,,0.3,56.05,1,1,0
1,2020-04-24 15:05:33,2020-04-24 15:09:26,N,1,61,225,1,1.00,5,0,0.5,0,0,,0.3,5.8,2,1,0
2,2020-04-24 15:49:25,2020-04-24 15:59:01,N,1,74,263,1,1.90,8.5,0,0.5,0,0,,0.3,12.05,2,1,2.75
2,2020-04-24 15:48:06,2020-04-24 16:00:19,N,1,25,189,1,1.85,9.5,0,0.5,3.09,0,,0.3,13.39,1,1,0
1,2020-04-24 15:17:52,2020-04-24 15:34:48,N,1,74,50,1,5.50,19.5,2.75,0.5,6.9,0,,0.3,29.95,1,1,2.75
1,2020-04-24 15:52:10,2020-04-24 16:04:51,N,1,74,141,1,2.70,11,2.75,0.5,0,0,,0.3,14.55,2,1,2.75
2,2020-04-24 15:51:43,2020-04-24 16:56:29,N,1,197,117,1,12.83,54,0,0.5,2.75,0,,0.3,57.55,1,1,0
2,2020-04-24 15:44:56,2020-04-24 15:53:07,N,1,75,239,1,2.11,9,0,0.5,3.76,0,,0.3,16.31,1,1,2.75
2,2020-04-24 15:12:37,2020-04-24 15:29:54,N,1,97,89,1,5.37,18,0,0.5,3.76,0,,0.3,22.56,1,1,0
2,2020-04-24 16:01:19,2020-04-24 16:07:42,N,1,74,42,1,.77,6,0,0.5,0,0,,0.3,6.8,2,1,0
2,2020-04-24 15:35:49,2020-04-24 15:56:07,N,1,210,55,1,6.03,21,0,0.5,0,0,,0.3,21.8,2,1,0
1,2020-04-24 15:08:32,2020-04-24 15:21:09,N,1,41,236,1,2.50,10.5,2.75,0.5,2.8,0,,0.3,16.85,1,1,2.75
1,2020-04-24 15:37:07,2020-04-24 15:40:55,N,1,75,75,1,.40,4.5,0,0.5,0.94,0,,0.3,6.24,1,1,0
2,2020-04-24 15:51:36,2020-04-24 15:57:19,N,1,7,179,1,1.19,6,0,0.5,2.04,0,,0.3,8.84,1,1,0
2,2020-04-24 15:36:44,2020-04-24 16:06:10,N,1,225,10,1,9.75,30.5,0,0.5,3.13,0,,0.3,36.38,1,1,0
2,2020-04-24 15:39:01,2020-04-24 16:18:26,N,1,62,70,1,12.03,41,0,0.5,2.75,0,,0.3,44.55,1,1,0
2,2020-04-24 15:38:32,2020-04-24 15:43:17,N,1,25,33,1,.73,5,0,0.5,1.16,0,,0.3,6.96,1,1,0
2,2020-04-24 15:24:32,2020-04-24 15:46:31,N,1,42,152,1,6.82,24,0,0.5,0,0,,0.3,24.8,2,1,0
2,2020-04-24 15:42:36,2020-04-24 16:05:30,N,1,20,75,1,9.17,27,0,0.5,0.08,0,,0.3,27.88,1,1,0
2,2020-04-24 15:22:46,2020-04-24 15:27:10,N,1,42,42,1,.73,5,0,0.5,1.16,0,,0.3,6.96,1,1,0
2,2020-04-24 15:33:39,2020-04-24 15:52:25,N,1,42,162,1,4.20,16.5,0,0.5,4.01,0,,0.3,24.06,1,1,2.75
2,2020-04-24 15:17:42,2020-04-24 16:00:26,N,1,156,38,1,31.96,84,0,0.5,2.75,12.24,,0.3,99.79,1,1,0
2,2020-04-24 15:15:51,2020-04-24 15:29:21,N,1,42,75,1,2.86,11.5,0,0.5,0,0,,0.3,12.3,2,1,0
2,2020-04-24 15:43:33,2020-04-24 15:49:27,N,1,75,166,1,1.54,7,0,0.5,1.95,0,,0.3,9.75,1,1,0
2,2020-04-24 15:55:33,2020-04-24 16:00:21,N,1,166,152,1,1.22,6,0,0.5,0,0,,0.3,6.8,2,1,0
2,2020-04-24 15:54:31,2020-04-24 15:54:45,N,1,41,41,1,.00,2.5,0,0.5,2,0,,0.3,5.3,1,1,0
2,2020-04-24 15:04:11,2020-04-24 15:12:49,N,1,74,41,2,1.31,7,0,0.5,0,0,,0.3,7.8,1,1,0
2,2020-04-24 16:33:20,2020-04-24 16:43:11,N,1,75,263,1,1.84,9,1,0.5,2.71,0,,0.3,16.26,1,1,2.75
2,2020-04-24 16:47:50,2020-04-24 17:09:32,N,1,75,68,2,4.22,18.5,1,0.5,5.76,0,,0.3,28.81,1,1,2.75
2,2020-04-24 16:41:14,2020-04-24 16:45:19,N,1,74,75,1,1.06,5.5,1,0.5,0,0,,0.3,7.3,2,1,0
2,2020-04-24 16:05:34,2020-04-24 16:35:49,N,1,197,159,1,13.65,40.5,1,0.5,2.75,6.12,,0.3,51.17,1,1,0
2,2020-04-24 16:19:15,2020-04-24 16:32:03,N,5,75,152,2,2.23,10,0,0,0,0,,0.3,10.3,2,2,0
2,2020-04-24 16:50:06,2020-04-24 16:58:01,N,1,41,42,1,1.93,8,1,0.5,0,0,,0.3,9.8,2,1,0
1,2020-04-24 16:41:51,2020-04-24 16:50:13,N,1,65,189,1,1.40,7.5,1,0.5,2,0,,0.3,11.3,1,1,0
1,2020-04-24 16:14:20,2020-04-24 16:27:21,N,5,212,47,1,3.60,12,0,0,0,0,,0,12,2,2,0
2,2020-04-24 16:07:39,2020-04-24 16:35:42,N,1,197,169,2,16.28,44.5,1,0.5,2.75,6.12,,0.3,55.17,1,1,0
2,2020-04-24 16:19:32,2020-04-24 16:30:29,N,5,184,212,2,6.49,39,0,0,0,0,,0.3,39.3,2,2,0
2,2020-04-24 16:39:50,2020-04-24 16:48:59,N,1,213,159,2,3.35,11.5,1,0.5,0,0,,0.3,13.3,2,1,0
2,2020-04-24 16:50:32,2020-04-24 16:53:16,N,1,159,159,2,.43,4,1,0.5,0,0,,0.3,5.8,2,1,0
2,2020-04-24 16:10:41,2020-04-24 16:20:44,N,1,181,40,1,1.68,8.5,1,0.5,2.7,0,,0.3,13,1,1,0
2,2020-04-24 16:32:54,2020-04-24 16:48:09,N,1,97,61,1,3.58,13.5,1,0.5,0,0,,0.3,15.3,1,1,0
2,2020-04-24 16:10:45,2020-04-24 16:17:04,N,1,42,74,1,1.10,6.5,1,0.5,0,0,,0.3,8.3,2,1,0
2,2020-04-24 16:59:31,2020-04-24 17:08:17,N,1,74,41,1,1.19,7.5,1,0.5,0,0,,0.3,9.3,2,1,0
2,2020-04-24 16:07:25,2020-04-24 16:18:16,N,1,42,244,1,2.80,11,1,0.5,0,0,,0.3,12.8,2,1,0
2,2020-04-24 16:26:24,2020-04-24 16:33:04,N,1,75,74,1,1.16,6,1,0.5,0,0,,0.3,7.8,2,1,0
2,2020-04-24 16:44:57,2020-04-24 16:55:51,N,1,75,42,1,2.81,10.5,1,0.5,2,0,,0.3,14.3,1,1,0
1,2020-04-24 16:22:44,2020-04-24 16:27:42,N,1,116,42,1,1.00,5.5,1,0.5,0,0,,0.3,7.3,1,1,0
1,2020-04-24 16:57:57,2020-04-24 17:04:45,N,1,75,141,1,1.70,7.5,3.75,0.5,0,0,,0.3,12.05,2,1,2.75
2,2020-04-24 16:52:36,2020-04-24 17:35:40,N,1,77,169,1,21.31,60,1,0.5,2.75,6.12,,0.3,70.67,1,1,0
2,2020-04-24 16:54:30,2020-04-24 17:06:37,N,1,97,189,1,1.11,9,1,0.5,6,0,,0.3,16.8,1,1,0
2,2020-04-24 16:28:00,2020-04-24 16:39:11,N,1,244,238,1,4.56,15,1,0.5,3.91,0,,0.3,23.46,1,1,2.75
2,2020-04-24 16:52:18,2020-04-24 17:58:36,N,1,243,17,1,15.63,60.5,1,0.5,2.75,6.12,,0.3,71.17,1,1,0
2,2020-04-24 16:50:40,2020-04-24 17:04:33,N,1,203,265,1,2.19,11,1,0.5,2.75,0,,0.3,15.55,1,1,0
2,2020-04-24 16:22:25,2020-04-24 16:28:34,N,1,7,7,1,.81,6,1,0.5,0,0,,0.3,7.8,2,1,0
2,2020-04-24 16:27:08,2020-04-24 16:30:36,N,1,65,49,1,1.03,5,1,0.5,1.25,0,,0.3,8.05,1,1,0
2,2020-04-24 16:42:37,2020-04-24 16:51:20,N,1,65,217,1,1.98,9,1,0.5,1,0,,0.3,11.8,1,1,0
2,2020-04-24 16:54:29,2020-04-24 17:07:08,N,1,192,131,1,5.88,18.5,1,0.5,0,0,,0.3,20.3,2,1,0
1,2020-04-24 16:36:30,2020-04-24 16:48:37,N,1,189,61,0,2.20,10.5,1,0.5,0,0,,0.3,12.3,2,1,0
1,2020-04-24 16:50:25,2020-04-24 16:56:42,N,1,61,177,0,1.20,6.5,1,0.5,0,0,,0.3,8.3,2,1,0
2,2020-04-24 16:18:26,2020-04-24 16:28:57,N,1,244,75,1,3.86,13.5,1,0.5,3.06,0,,0.3,18.36,1,1,0
2,2020-04-24 16:31:10,2020-04-24 16:43:24,N,1,74,168,1,2.56,10.5,1,0.5,0,0,,0.3,12.3,2,1,0
2,2020-04-24 16:53:13,2020-04-24 17:00:22,N,1,196,56,1,1.27,7,1,0.5,0,0,,0.3,8.8,2,1,0
2,2020-04-24 16:13:57,2020-04-24 16:17:44,N,1,65,97,1,.73,5,1,0.5,0,0,,0.3,6.8,1,1,0
2,2020-04-24 16:32:59,2020-04-25 16:17:44,N,1,65,181,1,1.87,9.5,1,0.5,0,0,,0.3,11.3,1,1,0
2,2020-04-24 16:23:05,2020-04-24 16:46:43,N,1,226,226,1,1.20,15,1,0.5,2.75,0,,0.3,19.55,1,1,0
2,2020-04-24 16:49:29,2020-04-24 17:17:55,N,1,226,89,1,10.67,31.5,1,0.5,2.75,0,,0.3,36.05,1,1,0
2,2020-04-24 16:54:22,2020-04-24 16:59:39,N,1,41,74,1,1.12,5.5,1,0.5,0.7,0,,0.3,8,1,1,0
2,2020-04-24 16:16:31,2020-04-24 16:30:11,N,1,130,205,1,3.59,12.5,1,0.5,0,0,,0.3,14.3,2,1,0
1,2020-04-24 16:08:44,2020-04-24 16:21:44,N,1,78,168,1,4.50,15,1,0.5,3.35,0,,0.3,20.15,1,1,0
1,2020-04-24 16:14:25,2020-04-24 16:20:28,N,1,41,41,1,1.20,6.5,1,0.5,0,0,,0.3,8.3,3,1,0
1,2020-04-24 16:28:34,2020-04-24 16:29:05,N,1,42,42,1,.10,2.5,1,0.5,0,0,,0.3,4.3,3,1,0
2,2020-04-24 16:38:25,2020-04-24 16:46:53,N,1,65,181,1,1.72,8.5,1,0.5,2.58,0,,0.3,12.88,1,1,0
2,2020-04-24 16:31:59,2020-04-24 16:36:52,N,1,75,263,1,.96,5.5,1,0.5,0,0,,0.3,10.05,2,1,2.75
2,2020-04-24 16:44:06,2020-04-24 16:48:10,N,1,244,244,5,.44,4.5,1,0.5,0,0,,0.3,6.3,2,1,0
2,2020-04-24 16:35:58,2020-04-24 16:42:16,N,1,74,75,1,1.26,6.5,1,0.5,0,0,,0.3,8.3,2,1,0
2,2020-04-24 16:48:37,2020-04-24 16:53:01,N,1,74,41,1,.54,5,1,0.5,0,0,,0.3,6.8,2,1,0
2,2020-04-24 15:59:25,2020-04-24 16:10:17,N,1,74,236,1,2.45,10.5,1,0.5,0,0,,0.3,15.05,2,1,2.75
2,2020-04-24 16:27:59,2020-04-24 16:36:28,N,1,74,262,1,2.00,8.5,1,0.5,2.95,0,,0.3,16,1,1,2.75
2,2020-04-24 16:44:58,2020-04-24 17:11:34,N,1,197,86,1,11.71,33.5,1,0.5,2.75,0,,0.3,38.05,1,1,0
2,2020-04-24 16:03:06,2020-04-24 16:11:37,N,1,41,75,1,1.27,8,1,0.5,2,0,,0.3,11.8,1,1,0
2,2020-04-24 17:03:22,2020-04-24 17:05:01,N,1,75,75,1,.67,4,1,0.5,1.45,0,,0.3,7.25,1,1,0
2,2020-04-24 16:27:15,2020-04-24 16:35:25,N,1,42,41,1,1.07,7,1,0.5,0,0,,0.3,8.8,2,1,0
2,2020-04-24 16:34:02,2020-04-24 16:40:00,N,1,97,33,1,1.18,6,1,0.5,0,0,,0.3,7.8,2,1,0
2,2020-04-24 16:03:34,2020-04-24 17:06:39,N,1,136,72,1,24.78,76.5,1,0.5,2.75,6.12,,0.3,87.17,1,1,0
2,2020-04-24 16:17:16,2020-04-24 16:29:43,N,1,244,128,1,3.30,13,1,0.5,2.96,0,,0.3,17.76,1,1,0
2,2020-04-24 16:15:36,2020-04-24 16:55:41,N,1,20,238,1,9.26,29,1,0.5,0,0,,0.3,33.55,2,1,2.75
2,2020-04-24 16:09:49,2020-04-24 16:20:27,N,1,41,74,1,.85,6.5,1,0.5,0,0,,0.3,8.3,1,1,0
2,2020-04-24 16:46:13,2020-04-24 17:00:14,N,1,42,235,1,3.62,13.5,1,0.5,0,0,,0.3,15.3,2,1,0
2,2020-04-24 16:12:13,2020-04-24 16:53:59,N,1,38,156,1,31.33,82,1,0.5,2.75,12.24,,0.3,98.79,1,1,0
2,2020-04-24 16:51:15,2020-04-24 16:59:22,N,1,42,235,1,2.64,9.5,1,0.5,0,0,,0.3,11.3,1,1,0
2,2020-04-24 16:11:35,2020-04-24 16:35:13,N,1,74,159,1,2.20,16,1,0.5,0,0,,0.3,17.8,2,1,0
2,2020-04-24 15:59:49,2020-04-24 16:21:45,N,1,7,142,1,5.47,19.5,1,0.5,4.81,0,,0.3,28.86,1,1,2.75
2,2020-04-24 16:26:43,2020-04-24 16:28:53,N,1,41,41,1,.15,3,1,0.5,0,0,,0.3,4.8,2,1,0
2,2020-04-24 16:44:32,2020-04-24 16:48:25,N,1,75,262,1,.71,5,1,0.5,0,0,,0.3,9.55,2,1,2.75
2,2020-04-24 17:00:54,2020-04-24 17:04:15,N,1,74,75,1,1.24,5.5,1,0.5,0,0,,0.3,7.3,2,1,0
2,2020-04-24 17:01:13,2020-04-24 17:01:15,N,5,264,264,1,.00,6.66,0,0,0,0,,0.3,6.96,1,2,0
2,2020-04-24 16:38:05,2020-04-24 16:51:08,N,1,74,168,1,1.73,10,1,0.5,0,0,,0.3,11.8,2,1,0
2,2020-04-24 17:35:02,2020-04-24 17:40:16,N,1,42,41,1,1.03,6,1,0.5,0,0,,0.3,7.8,2,1,0
2,2020-04-24 17:21:26,2020-04-24 17:28:11,N,1,260,56,1,2.07,8,1,0.5,2.2,0,,0.3,12,1,1,0
2,2020-04-24 17:42:09,2020-04-24 17:48:53,N,1,75,151,2,1.42,7.5,1,0.5,2.7,0,,0.3,12,1,1,0
2,2020-04-24 17:29:24,2020-04-24 17:33:48,N,1,41,42,1,1.16,5.5,1,0.5,0,0,,0.3,7.3,2,1,0
2,2020-04-24 17:42:04,2020-04-24 17:54:07,N,1,74,229,1,4.43,15,1,0.5,3.91,0,,0.3,23.46,1,1,2.75
2,2020-04-24 17:37:07,2020-04-24 17:45:08,N,1,97,49,1,1.74,8,1,0.5,1.5,0,,0.3,11.3,1,1,0
2,2020-04-24 17:40:11,2020-04-24 17:51:21,N,1,159,41,1,2.23,10.5,1,0.5,2.46,0,,0.3,14.76,1,1,0
1,2020-04-24 17:16:36,2020-04-24 17:32:05,N,1,65,133,1,4.00,15,1,0.5,7,0,,0.3,23.8,1,1,0
2,2020-04-24 17:04:52,2020-04-24 17:10:30,N,1,244,243,1,1.08,6,1,0.5,0.28,0,,0.3,8.08,1,1,0
2,2020-04-24 17:46:40,2020-04-24 17:48:12,N,1,168,168,1,.40,3.5,1,0.5,0,0,,0.3,5.3,2,1,0
2,2020-04-24 17:58:58,2020-04-24 18:10:15,N,1,7,82,1,3.71,13,1,0.5,0,0,,0.3,14.8,2,1,0
2,2020-04-24 17:21:00,2020-04-24 17:26:29,N,1,41,166,1,.89,6,1,0.5,0,0,,0.3,7.8,2,1,0
2,2020-04-24 17:39:39,2020-04-24 17:48:03,N,1,41,74,1,1.56,8,1,0.5,0,0,,0.3,9.8,1,1,0
2,2020-04-24 17:06:56,2020-04-24 17:14:40,N,1,41,116,1,1.61,7.5,1,0.5,0,0,,0.3,9.3,2,1,0
2,2020-04-24 17:50:49,2020-04-24 18:18:55,N,1,75,129,1,7.89,25.5,1,0.5,6.01,0,,0.3,36.06,1,1,2.75
2,2020-04-24 17:20:43,2020-04-24 17:31:39,N,1,97,188,1,2.55,10.5,1,0.5,0,0,,0.3,12.3,2,1,0
2,2020-04-24 17:40:56,2020-04-24 17:47:13,N,1,42,168,1,1.42,7,1,0.5,0,0,,0.3,8.8,2,1,0
2,2020-04-24 17:38:17,2020-04-24 17:43:17,N,1,7,179,1,.90,5.5,1,0.5,1.82,0,,0.3,9.12,1,1,0
2,2020-04-24 17:52:30,2020-04-24 18:07:53,N,1,244,151,1,3.67,14.5,1,0.5,3.26,0,,0.3,19.56,1,1,0
2,2020-04-24 17:14:00,2020-04-24 17:32:29,N,5,61,189,5,1.36,7,0,0,0,0,,0.3,7.3,2,2,0
2,2020-04-24 17:17:19,2020-04-24 17:25:08,N,1,75,24,1,1.63,8,1,0.5,1.96,0,,0.3,11.76,1,1,0
2,2020-04-24 17:20:14,2020-04-24 17:20:21,N,5,42,264,1,.00,17,0,0,0,0,,0.3,17.3,1,2,0
2,2020-04-24 17:23:45,2020-04-24 17:39:16,N,1,42,243,1,2.89,12.5,1,0.5,0,0,,0.3,14.3,2,1,0
2,2020-04-24 18:01:11,2020-04-24 18:21:11,N,1,130,223,1,8.29,26,1,0.5,0,0,,0.3,27.8,2,1,0
1,2020-04-24 17:39:16,2020-04-24 18:05:40,N,1,33,95,0,10.90,33,1,0.5,8.65,0,,0.3,43.45,1,1,0
2,2020-04-24 17:39:45,2020-04-24 18:03:44,N,1,25,61,1,4.04,17.5,1,0.5,2.75,0,,0.3,22.05,1,1,0
2,2020-04-24 17:51:53,2020-04-24 18:01:05,N,1,42,41,1,1.32,8,1,0.5,2.45,0,,0.3,12.25,1,1,0
2,2020-04-24 17:30:03,2020-04-24 17:33:34,N,1,41,41,1,.54,4.5,1,0.5,0,0,,0.3,6.3,2,1,0
2,2020-04-24 17:34:20,2020-04-24 17:51:09,N,1,97,89,1,3.72,14.5,1,0.5,4.08,0,,0.3,20.38,1,1,0
2,2020-04-24 17:02:56,2020-04-24 17:15:25,N,1,74,42,1,2.30,11,1,0.5,3.2,0,,0.3,16,1,1,0
2,2020-04-24 17:19:24,2020-04-24 17:23:51,N,1,42,152,1,.72,5,1,0.5,0,0,,0.3,6.8,2,1,0
2,2020-04-24 17:28:23,2020-04-24 17:39:22,N,1,97,188,1,2.88,11,1,0.5,0,0,,0.3,12.8,2,1,0
2,2020-04-24 17:04:13,2020-04-24 17:04:44,N,1,193,193,1,.00,2.5,1,0.5,0,0,,0.3,4.3,2,1,0
2,2020-04-24 17:43:41,2020-04-24 18:06:40,N,1,129,95,1,2.32,15.5,1,0.5,0,0,,0.3,17.3,2,1,0
2,2020-04-24 17:36:02,2020-04-24 17:52:44,N,1,95,216,1,3.93,15,1,0.5,0,0,,0.3,16.8,2,1,0
2,2020-04-24 17:50:44,2020-04-24 18:01:54,N,1,75,141,1,1.96,10,1,0.5,3.64,0,,0.3,18.19,1,1,2.75
1,2020-04-24 17:04:09,2020-04-24 17:15:29,N,1,52,181,1,2.00,9.5,1,0.5,2.8,0,,0.3,14.1,1,1,0
1,2020-04-24 17:38:50,2020-04-24 17:52:12,N,1,255,107,1,3.20,13,3.75,0.5,0,0,,0.3,17.55,2,1,2.75
2,2020-04-24 17:08:36,2020-04-24 17:17:39,N,1,41,263,1,2.26,9,1,0.5,2.71,0,,0.3,16.26,1,1,2.75
2,2020-04-24 17:26:29,2020-04-24 18:00:49,N,1,236,188,1,13.08,39,1,0.5,5,0,,0.3,48.55,1,1,2.75
2,2020-04-24 17:50:26,2020-04-24 18:42:17,N,1,235,221,1,26.34,72.5,1,0.5,0,18.36,,0.3,99.31,2,1,2.75
2,2020-04-24 17:49:21,2020-04-24 18:14:48,N,1,42,75,1,3.63,18,1,0.5,2.97,0,,0.3,24.72,1,1,0
2,2020-04-24 17:17:40,2020-04-24 17:58:42,N,1,86,98,1,16.64,50,1,0.5,2.75,0,,0.3,54.55,1,1,0
2,2020-04-24 17:48:45,2020-04-24 18:01:22,N,1,61,198,2,2.81,11.5,1,0.5,0,0,,0.3,13.3,2,1,0
2,2020-04-24 17:40:53,2020-04-24 17:41:28,N,1,75,75,1,.21,3,1,0.5,1.2,0,,0.3,6,1,1,0
2,2020-04-24 17:43:31,2020-04-24 17:57:40,N,1,75,69,1,3.08,12.5,1,0.5,1,0,,0.3,15.3,1,1,0
2,2020-04-24 17:51:23,2020-04-24 17:56:03,N,1,97,49,1,.98,5.5,1,0.5,1,0,,0.3,8.3,1,1,0
2,2020-04-24 17:08:36,2020-04-24 17:11:39,N,1,41,42,1,1.07,5,1,0.5,0,0,,0.3,6.8,2,1,0
2,2020-04-24 17:15:04,2020-04-24 17:31:48,N,1,42,126,1,3.03,13.5,1,0.5,0,0,,0.3,15.3,2,1,0
2,2020-04-24 17:21:18,2020-04-24 17:27:16,N,1,41,75,1,.85,6,1,0.5,0,0,,0.3,7.8,2,1,0
2,2020-04-24 17:18:45,2020-04-24 17:36:44,N,1,41,230,1,6.45,21.5,1,0.5,0,0,,0.3,26.05,2,1,2.75
2,2020-04-24 17:47:10,2020-04-24 17:53:30,N,1,24,116,1,1.50,7,1,0.5,0,0,,0.3,8.8,2,1,0
2,2020-04-24 17:56:54,2020-04-24 18:04:30,N,1,152,243,1,3.63,12,1,0.5,0,0,,0.3,13.8,2,1,0
2,2020-04-24 17:18:05,2020-04-24 17:24:19,N,1,7,138,2,3.16,11,1,0.5,1,0,,0.3,13.8,1,1,0
2,2020-04-24 17:12:58,2020-04-24 17:22:04,N,1,181,228,1,2.44,9.5,1,0.5,1.7,0,,0.3,14.95,1,1,0
2,2020-04-24 17:21:47,2020-04-24 17:44:02,N,1,130,74,1,13.00,36,1,0.5,0,6.12,,0.3,43.92,2,1,0
2,2020-04-24 17:15:24,2020-04-24 17:29:56,N,1,244,239,1,5.56,18,1,0.5,0.5,0,,0.3,23.05,1,1,2.75
1,2020-04-24 17:32:59,2020-04-24 17:45:19,N,1,129,7,1,2.40,11,1,0.5,0,0,,0.3,12.8,2,1,0
2,2020-04-24 17:18:02,2020-04-24 17:26:19,N,1,166,244,1,3.76,12.5,1,0.5,0,0,,0.3,14.3,1,1,0
2,2020-04-24 17:13:40,2020-04-24 17:17:57,N,1,95,95,1,.83,5,1,0.5,0,0,,0.3,6.8,2,1,0
2,2020-04-24 17:46:10,2020-04-24 17:52:39,N,1,126,167,1,.78,6,1,0.5,0,0,,0.3,7.8,1,1,0
2,2020-04-24 18:03:22,2020-04-24 18:13:50,N,1,166,75,1,1.46,9,1,0.5,0,0,,0.3,10.8,2,1,0
2,2020-04-24 18:18:39,2020-04-24 18:37:03,N,1,75,220,1,9.27,27,1,0.5,7.9,2.8,,0.3,39.5,1,1,0
2,2020-04-24 18:34:05,2020-04-24 18:36:10,N,1,74,74,1,.24,3.5,1,0.5,0,0,,0.3,5.3,2,1,0
2,2020-04-24 18:39:13,2020-04-24 18:41:03,N,1,74,75,1,.55,4,1,0.5,0,0,,0.3,5.8,2,1,0
2,2020-04-24 18:44:21,2020-04-24 19:01:35,N,1,75,244,1,4.92,16.5,1,0.5,0,0,,0.3,18.3,2,1,0
2,2020-04-24 18:31:53,2020-04-24 18:47:35,N,1,65,225,1,3.36,13,1,0.5,2.96,0,,0.3,17.76,1,1,0
2,2020-04-24 18:20:26,2020-04-24 18:34:15,N,1,116,41,1,2.04,10.5,1,0.5,0,0,,0.3,12.3,2,1,0
1,2020-04-24 18:25:43,2020-04-24 18:41:02,N,1,65,225,1,3.30,13.5,1,0.5,4.55,0,,0.3,19.85,1,1,0
1,2020-04-24 18:51:46,2020-04-24 18:53:43,N,1,61,61,1,.60,4,1,0.5,0,0,,0.3,5.8,2,1,0
